ZIP,state_name,lat_avg,lng_avg,count_qualified,percent_qualified,number_of_panels_n,number_of_panels_s,number_of_panels_e,number_of_panels_w,number_of_panels_f,number_of_panels_total,kw_total,yearly_sunlight_kwh_total,carbon_offset_metric_tons,existing_installs_count
48640,Michigan,43.62459131,-84.25788168,3211,62.80070409,14281,55037,33108,34120,267749,404295,101073.75,1.12E+08,88213.33379,1
48642,Michigan,43.65007099,-84.21537521,3763,62.82136895,19677,66820,35899,45040,251877,419313,104828.25,1.16E+08,91233.94234,0
48667,Michigan,43.6033312,-84.2333131,1,100,0,5,0,0,1109,1114,278.5,313505.7699,246.9269332,0
48670,Michigan,43.63545228,-84.25948613,4,100,26,173,107,115,5483,5904,1476,1590779.165,1252.947341,0
48674,Michigan,43.61329,-84.196802,0,0,0,0,0,0,0,,,,0,0
48706,Michigan,43.60966257,-83.92326984,13226,75.54692409,74177,218555,145659,164782,386598,989771,247442.75,2.70E+08,212386.4545,5
48708,Michigan,43.57974069,-83.87433631,9660,78.69012708,30687,133368,73124,88848,264137,590164,147541,1.61E+08,127022.3174,4
48722,Michigan,43.35200818,-83.84856484,719,68.8697318,3230,10310,7563,10476,41139,72718,18179.5,1.98E+07,15581.24069,3
48724,Michigan,43.45845348,-83.93004934,225,71.65605096,1378,2660,1437,3061,9716,18252,4563,5010716.598,3946.596847,0
48732,Michigan,43.6054955,-83.82269949,2944,78.80085653,13325,41562,33432,37947,79621,205887,51471.75,5.59E+07,43936.02753,0
48746,Michigan,43.26916754,-83.54623145,51,87.93103448,298,830,622,736,123,2609,652.25,707131.2492,556.9586512,0
48808,Michigan,42.81049276,-84.44946136,1109,75.95890411,5411,24027,15957,19514,11716,76625,19156.25,2.10E+07,16508.93606,4
48813,Michigan,42.57227069,-84.83774077,124,75.15151515,1168,2404,1091,1270,35164,41097,10274.25,1.16E+07,9168.682234,0
48820,Michigan,42.83665387,-84.57872564,3156,87.20641061,14816,60858,46321,57199,48691,227885,56971.25,6.22E+07,49025.07019,2
48821,Michigan,42.64588371,-84.6451838,2422,83.89331486,18772,46748,33361,39304,33297,171482,42870.5,4.70E+07,36980.49281,3
48822,Michigan,42.82308366,-84.75872821,2,100,0,23,16,33,0,72,18,20074.26157,15.81111521,0
48823,Michigan,42.74954807,-84.46846119,9557,76.6706779,50657,184499,126663,158122,289678,809619,202404.75,2.21E+08,174417.7387,21
48824,Michigan,42.72660306,-84.47780356,115,95.04132231,4311,9392,9168,10268,129934,163073,40768.25,4.53E+07,35714.24947,0
48827,Michigan,42.52415782,-84.66152381,1563,85.40983607,13662,28790,18579,25162,2948,89141,22285.25,2.41E+07,19005.80853,2
48837,Michigan,42.74895528,-84.74044992,4288,77.23342939,23551,76373,50012,69997,84409,304342,76085.5,8.31E+07,65459.7538,5
48840,Michigan,42.75503525,-84.39801523,2321,75.2350081,14097,43436,30959,37001,34909,160402,40100.5,4.35E+07,34237.19336,2
48842,Michigan,42.63889704,-84.52838102,6416,80.61314235,34703,115514,92230,108967,143542,494956,123739,1.35E+08,106324.223,5
48843,Michigan,42.59262873,-83.89743069,7118,77.63961606,31822,119674,78420,100366,278752,609034,152258.5,1.70E+08,133555.0825,5
48848,Michigan,42.87274228,-84.35616278,2,66.66666667,0,31,39,22,0,92,23,22958.99888,18.08322438,0
48854,Michigan,42.5849741,-84.45968612,5745,84.74701283,56130,120968,86369,106113,216796,586376,146594,1.62E+08,127291.7477,5
48855,Michigan,42.66440644,-83.90188282,869,87.86653185,1720,12416,7915,10147,10657,42855,10713.75,1.19E+07,9347.517547,0
48864,Michigan,42.70369274,-84.41871016,4945,80.43266103,27731,114507,75725,94858,169279,482100,120525,1.32E+08,103608.3906,7
48876,Michigan,42.63771172,-84.73986374,152,84.44444444,938,2582,2863,3681,3831,13895,3473.75,3826418.675,3013.806824,0
48895,Michigan,42.69420149,-84.28962341,85,48.57142857,219,1560,785,571,420,3555,888.75,942468.5114,742.3176271,0
48906,Michigan,42.76654967,-84.5646755,8936,72.5442442,51517,133810,91454,121131,326183,724095,181023.75,1.99E+08,156803.1421,17
48910,Michigan,42.70184436,-84.55134339,9171,64.73951715,42301,126967,66010,93087,270981,599346,149836.5,1.64E+08,129278.1262,10
48911,Michigan,42.67824731,-84.5746333,10607,75.53229367,69341,163759,112839,141372,300486,787797,196949.25,2.16E+08,169896.0418,10
48912,Michigan,42.73686018,-84.52357888,5092,72.03281935,19082,66331,32572,45261,217854,381100,95275,1.05E+08,82883.70834,5
48915,Michigan,42.7404404,-84.57137872,2654,62.37367803,2433,26916,12040,19824,36098,97311,24327.75,2.64E+07,20798.55903,3
48916,Michigan,42.66333021,-84.53686453,17,100,67,50,23,32,10565,10737,2684.25,3024022.701,2381.814701,0
48917,Michigan,42.73625066,-84.62631682,9720,85.1884312,72407,190256,145989,183758,665699,1258109,314527.25,3.50E+08,275637.7535,12
48919,Michigan,42.7280906,-84.55115005,2,100,0,0,0,0,1330,1330,332.5,367297.6381,289.2950883,0
48924,Michigan,42.68698873,-84.50018469,10,90.90909091,901,1259,315,428,13372,16275,4068.75,4618427.281,3637.617532,0
48929,Michigan,42.73324988,-84.5588831,5,100,6,4,4,7,7292,7313,1828.25,2022023.684,1592.608989,0
48933,Michigan,42.73386679,-84.55574412,536,80.96676737,1603,7051,3607,6368,83170,101799,25449.75,2.80E+07,22085.29682,2
48937,Michigan,42.75072843,-84.5604433,43,57.33333333,624,859,374,372,7088,9317,2329.25,2604914.605,2051.712079,0
49001,Michigan,42.26761552,-85.5680775,5141,59.66113497,22969,75278,39959,57352,378806,574364,143591,1.60E+08,125784.4319,8
49002,Michigan,42.1999215,-85.56511006,4439,70.41560914,32600,81763,53229,64943,391946,624481,156120.25,1.73E+08,136307.7495,1
49004,Michigan,42.3357721,-85.56645238,4307,68.05182493,27727,73167,36864,54867,101226,293851,73462.75,8.02E+07,63147.76099,2
49006,Michigan,42.29627691,-85.62615792,4045,69.51366214,25891,82330,56007,69104,165004,398336,99584,1.08E+08,85329.54138,5
49007,Michigan,42.29883908,-85.58996795,2278,64.09679235,9563,32589,17132,25207,215164,299655,74913.75,8.31E+07,65435.67397,3
49008,Michigan,42.26311596,-85.60858424,3077,55.23245378,10033,48581,30877,39039,121572,250102,62525.5,6.74E+07,53079.37358,9
49009,Michigan,42.27913114,-85.68518476,7105,83.25521444,53264,174716,114180,144344,211036,697540,174385,1.91E+08,150156.6161,7
49010,Michigan,42.53219076,-85.86065784,1603,58.95549834,9001,21794,24016,27272,153796,235879,58969.75,6.51E+07,51275.5814,0
49012,Michigan,42.36212035,-85.35059802,76,96.20253165,1588,2894,1022,1062,2425,8991,2247.75,2497748.902,1967.305025,0
49014,Michigan,42.30709939,-85.13336819,3123,65.62303005,18021,44282,30255,40794,197469,330821,82705.25,9.23E+07,72733.68662,0
49015,Michigan,42.28668105,-85.21183551,5722,71.86636523,32921,89390,59572,84458,201328,467669,116917.25,1.28E+08,100756.2661,1
49016,Michigan,42.3199934,-85.1879472,1,100,0,0,0,0,2369,2369,592.25,679713.6031,535.3636571,0
49017,Michigan,42.36228991,-85.18850373,3197,67.07931179,14214,49568,25508,37163,113886,240339,60084.75,6.59E+07,51920.44622,1
49024,Michigan,42.21329413,-85.61603933,7309,79.60139403,38778,138275,111677,136253,170659,595642,148910.5,1.61E+08,127067.4889,4
49033,Michigan,42.23246646,-85.09455511,4,57.14285714,37,59,28,44,0,168,42,45459.64677,35.80543722,0
49034,Michigan,42.23907418,-85.34874304,3,75,0,59,8,12,37,116,29,31079.34656,24.47906377,0
49037,Michigan,42.33892185,-85.22616626,4034,62.21468229,27507,62097,39367,48330,391014,568315,142078.75,1.58E+08,124607.7333,1
49048,Michigan,42.29213919,-85.52250951,6024,65.55664381,38786,104014,70557,93833,271474,578664,144666,1.59E+08,125504.2669,4
49051,Michigan,42.19216438,-85.23351605,34,77.27272727,232,703,347,384,74,1740,435,467806.2898,368.4588406,0
49053,Michigan,42.29548562,-85.42390984,529,80.15151515,2554,7113,8563,11182,40567,69979,17494.75,1.95E+07,15354.05398,0
49083,Michigan,42.3770603,-85.45553605,159,74.64788732,286,2745,1570,1843,82,6526,1631.5,1712332.039,1348.686179,0
49087,Michigan,42.12508705,-85.67112501,108,73.97260274,685,2020,1539,2098,82,6424,1606,1721769.918,1356.119748,0
49088,Michigan,42.18716105,-85.44994782,675,85.98726115,3882,13855,9542,12084,2508,41871,10467.75,1.13E+07,8915.499779,1
49107,Michigan,41.83446558,-86.37500824,1374,69.49924127,8576,23474,11344,17610,50269,111273,27818.25,3.07E+07,25381.85133,0
49112,Michigan,41.79243704,-86.0344533,547,73.42281879,7912,13479,8932,15051,39879,85253,21313.25,2.37E+07,18697.48704,0
49117,Michigan,41.78707652,-86.75381686,111,40.95940959,1112,1815,1467,1648,1569,7611,1902.75,2034595.974,1684.348333,0
49120,Michigan,41.81663718,-86.23550962,10441,69.12280702,61786,181998,99590,143847,271174,758395,189598.75,2.07E+08,171609.8738,0
49201,Michigan,42.25194732,-84.38871026,3910,76.33736822,29250,68700,40294,53405,243856,435505,108876.25,1.21E+08,95517.85229,5
49202,Michigan,42.26266271,-84.40777836,5773,67.73436583,31571,91958,46433,70193,298802,538957,134739.25,1.50E+08,118055.9425,4
49203,Michigan,42.22666072,-84.41284405,10416,66.56867131,42576,152504,86139,119957,403889,805065,201266.25,2.22E+08,175233.5092,11
49221,Michigan,41.90160848,-84.02932086,8356,79.26389679,53619,134257,101588,110590,422897,822951,205737.75,2.32E+08,182433.9241,1
49228,Michigan,41.81857074,-83.87301141,107,82.94573643,938,1998,1978,2300,563,7777,1944.25,2176636.899,1714.387184,0
49234,Michigan,42.11850408,-84.35293142,0,0,0,0,0,0,0,,,,0,0
49254,Michigan,42.22748876,-84.32251735,919,68.78742515,5190,13700,8689,10649,25984,64212,16053,1.78E+07,13983.18289,1
49267,Michigan,41.76053761,-83.7030918,2413,81.30053908,24729,53897,28479,44250,40357,191712,47928,5.33E+07,41995.40331,1
49270,Michigan,41.87595259,-83.67767983,24,82.75862069,218,393,325,511,42,1489,372.25,402043.5844,316.6620805,0
49276,Michigan,41.79999125,-83.78620645,399,79.8,3210,7945,4080,5469,1660,22364,5591,6254689.133,4926.388457,0
49277,Michigan,42.38479489,-84.45698552,1,100,0,43,23,17,0,83,20.75,22482.88391,17.70822137,0
49286,Michigan,42.00246007,-83.94632018,28,90.32258065,438,680,386,483,325,2312,578,640765.8979,504.6872284,0
49301,Michigan,42.9660268,-85.49952843,4569,80.92454835,16406,109397,62823,75020,157095,420741,105185.25,1.16E+08,91085.36381,15
49302,Michigan,42.82903935,-85.42395876,501,65.14954486,2190,10480,4265,5356,4074,26365,6591.25,7000475.833,5513.793348,0
49306,Michigan,43.07571082,-85.58574054,3671,94.75993805,25825,76209,56994,69125,43098,271251,67812.75,7.47E+07,58847.80916,7
49315,Michigan,42.81294855,-85.71744609,6308,95.77892499,50484,165963,124659,161858,311635,814599,203649.75,2.27E+08,178713.3443,11
49316,Michigan,42.80650014,-85.5591806,5133,95.7827953,35898,114284,88979,114378,168827,522366,130591.5,1.45E+08,113912.8383,8
49321,Michigan,43.06436151,-85.67133223,4998,91.43798024,48811,105256,89241,104501,209575,557384,139346,1.54E+08,121215.5915,4
49331,Michigan,42.93866072,-85.35650641,1,100,0,0,75,92,0,167,41.75,46532.96694,36.6508177,0
49341,Michigan,43.11902312,-85.5327626,4079,94.33395005,27938,88442,66999,84148,38133,305660,76415,8.42E+07,66341.49012,7
49345,Michigan,43.15711565,-85.69093692,79,85.86956522,775,1407,1092,1459,1245,5978,1494.5,1653514.521,1302.359666,0
49401,Michigan,42.97236853,-85.94121962,351,96.16438356,7036,19261,9554,12835,42135,90821,22705.25,2.55E+07,20055.47281,0
49403,Michigan,43.13369451,-85.85094249,303,94.98432602,4001,7010,5096,6228,2645,24980,6245,6901813.848,5436.084088,0
49404,Michigan,43.05870952,-85.94365086,410,95.79439252,5163,10056,7359,8924,2274,33776,8444,9317305.93,7338.601073,1
49406,Michigan,42.64192318,-86.20942603,481,72.11394303,4230,9947,5400,7740,13088,40405,10101.25,1.10E+07,8670.598596,0
49408,Michigan,42.58001025,-86.14976202,89,65.92592593,1272,1689,1124,1553,3396,9034,2258.5,2442942.203,1924.137557,0
49415,Michigan,43.14537743,-86.13885241,1544,64.62955211,6925,31220,16374,21326,35006,110851,27712.75,2.99E+07,23553.8302,2
49418,Michigan,42.88557444,-85.76152922,8657,86.31967295,64901,195544,133062,168917,430043,992467,248116.75,2.74E+08,215706.7723,19
49419,Michigan,42.68079182,-85.9799197,302,75.68922306,2179,6467,4405,5405,13464,31920,7980,8825213.314,6951.013563,0
49423,Michigan,42.76446021,-86.11059652,11468,72.02160397,77323,225147,157354,214769,875671,1550264,387566,4.29E+08,337702.0288,19
49424,Michigan,42.82178174,-86.13762701,11172,71.63834562,65166,240972,145264,192908,689986,1334296,333574,3.68E+08,289982.7498,10
49426,Michigan,42.87289029,-85.87606824,9069,91.569063,89845,231794,162936,199760,237921,922256,230564,2.54E+08,200298.9687,15
49428,Michigan,42.90995305,-85.82932946,8064,88.77146631,56993,163248,142689,172468,162136,697534,174383.5,1.90E+08,149342.4296,19
49435,Michigan,43.0281246,-85.83701785,2135,87.39255014,22529,48782,34675,45933,29435,181354,45338.5,4.96E+07,39094.96605,5
49440,Michigan,43.23364591,-86.25192593,287,86.18618619,2371,5246,2758,5169,41075,56619,14154.75,1.58E+07,12472.90476,0
49441,Michigan,43.19376392,-86.27384595,10290,64.14812044,45882,176456,87100,127261,497107,933806,233451.5,2.56E+08,201935.0608,22
49442,Michigan,43.2338092,-86.17433244,7159,53.87162315,24076,104097,55871,78641,392388,655073,163768.25,1.80E+08,141666.4257,6
49444,Michigan,43.19068411,-86.21428856,6610,56.70899108,34346,118707,69195,87083,500888,810219,202554.75,2.25E+08,176955.3356,5
49445,Michigan,43.27465683,-86.26985877,3293,56.30022226,12607,54682,36685,47849,88470,240293,60073.25,6.47E+07,50932.19474,9
49453,Michigan,42.66405132,-86.18324817,690,56.23471883,4595,13934,5945,8459,15023,47956,11989,1.30E+07,10248.57052,0
49456,Michigan,43.08829621,-86.19004104,1080,59.11330049,6014,24904,14311,17779,101473,164481,41120.25,4.56E+07,35925.66129,1
49457,Michigan,43.35572602,-86.18254757,41,47.12643678,35,561,538,345,0,1479,369.75,384173.3602,302.5869339,0
49460,Michigan,42.92865664,-86.15236811,181,83.7962963,660,3697,2330,3274,89,10050,2512.5,2664844.737,2098.914921,0
49464,Michigan,42.8318411,-86.00499973,6964,85.95408541,57028,167314,109590,139200,484148,957280,239320,2.66E+08,209769.1346,1
49501,Michigan,42.9711109,-85.67290405,2,100,0,4,0,0,7115,7119,1779.75,1973864.847,1554.677585,0
49503,Michigan,42.96343985,-85.65458585,7543,69.6812933,14720,91058,43110,68536,634226,851650,212912.5,2.34E+08,184083.807,24
49504,Michigan,42.97942326,-85.7044504,10866,74.17064846,21852,139741,80116,115270,413781,770760,192690,2.10E+08,165632.2184,14
49505,Michigan,42.99903959,-85.64429342,8493,73.04549755,23774,119655,75907,94920,258698,572954,143238.5,1.56E+08,123087.5904,17
49506,Michigan,42.94389292,-85.6215787,7638,69.10966341,16821,104127,62065,85623,153545,422181,105545.25,1.13E+08,89103.28125,40
49507,Michigan,42.93066953,-85.65334421,7778,63.30267763,8267,79219,33220,54346,365372,540424,135106,1.49E+08,117017.5534,11
49508,Michigan,42.87386984,-85.62720359,9536,84.86250779,71377,191037,127300,158498,393409,941621,235405.25,2.58E+08,203326.8905,10
49509,Michigan,42.90551347,-85.69305739,6490,67.87992888,19001,80229,44197,61358,403304,608089,152022.25,1.68E+08,132661.9457,5
49512,Michigan,42.88342803,-85.57064837,4027,93.95706953,24890,83035,67363,81217,1658282,1914787,478696.75,5.42E+08,427055.3882,4
49519,Michigan,42.89940659,-85.71801629,5636,66.63513833,25923,86128,61462,80556,311135,565204,141301,1.55E+08,122186.5883,9
49525,Michigan,43.02624759,-85.604386,8613,82.30291448,47442,163114,121386,146506,292332,770780,192695,2.11E+08,166273.1101,18
49534,Michigan,42.98107714,-85.77897147,6793,80.3715097,26970,122619,104782,134314,345526,734211,183552.75,2.02E+08,159259.8729,22
49544,Michigan,43.027628,-85.72028111,2978,81.63377193,28463,62857,42748,50608,511866,696542,174135.5,1.95E+08,153779.4258,4
49546,Michigan,42.92708681,-85.54065599,7708,78.90265124,45195,180898,123064,149971,390456,889584,222396,2.44E+08,192498.633,17
49548,Michigan,42.87094312,-85.66156071,8025,71.26365332,45186,107896,80733,103568,864999,1202382,300595.5,3.35E+08,263604.6334,6
49560,Michigan,42.9119609,-85.6268402,1,100,0,39,0,0,3303,3342,835.5,936443.9585,737.5725011,0
49621,Michigan,44.86195731,-85.77884346,19,86.36363636,201,826,471,811,119,2428,607,645700.9246,508.5742095,0
49637,Michigan,44.64983406,-85.70976723,227,78.27586207,2364,3802,1852,2646,17267,27931,6982.75,7624687.673,6005.442083,0
49649,Michigan,44.58525712,-85.54236468,13,61.9047619,85,210,21,61,12,389,97.25,104588.4911,82.37716128,0
49684,Michigan,44.76407457,-85.64775398,3537,65.63369827,16824,65032,47054,63192,287445,479547,119886.75,1.31E+08,102690.6369,0
49685,Michigan,44.6992205,-85.68994645,1946,76.73501577,14146,39421,27919,35464,74727,191677,47919.25,5.23E+07,40774.38398,0
49686,Michigan,44.75872215,-85.57791583,3934,54.20972854,15244,65961,40874,55538,347571,525188,131297,1.43E+08,1589.724744,6
49690,Michigan,44.78366801,-85.42889994,187,78.90295359,1042,3815,1832,2378,3576,12643,3160.75,3377957.802,2651.129796,0
49696,Michigan,44.69022573,-85.55263774,669,77.79069767,2963,12392,8698,12298,59776,96127,24031.75,2.63E+07,20093.6561,0
50007,Iowa,41.80468869,-93.60341062,30,93.75,0,422,405,331,871,2029,507.25,613572.9072,310.8895604,0
50009,Iowa,41.64221247,-93.46930364,6040,92.46785058,13343,123381,95604,117566,189756,539650,134912.5,1.62E+08,81964.931,1
50010,Iowa,42.02960909,-93.61767014,5266,67.46957079,14983,89919,53551,74018,454746,687217,171804.25,2.03E+08,103039.2111,1
50011,Iowa,42.02621046,-93.64371056,133,95,941,5144,6590,5692,108569,126936,31734,3.72E+07,18872.06003,0
50012,Iowa,42.02437592,-93.65224142,6,100,272,1466,542,384,5789,8453,2113.25,2481962.277,1257.578606,0
50013,Iowa,42.02393721,-93.6406525,13,100,102,894,856,962,2842,5656,1414,1613841.43,817.7128532,0
50014,Iowa,42.01949479,-93.6701403,2717,70.11612903,5466,57465,39012,50041,89978,241962,60490.5,7.10E+07,35988.36686,1
50021,Iowa,41.73382465,-93.5856642,7458,87.68959436,13945,169407,106926,128418,389456,808152,202038,2.43E+08,122916.2573,4
50023,Iowa,41.72445024,-93.62909839,9740,88.54545455,13789,206815,131667,166322,221029,739622,184905.5,2.21E+08,112109.5543,17
50032,Iowa,41.66591343,-93.54433891,90,80.35714286,58,1025,1058,1205,361,3707,926.75,1068887.121,541.5914609,0
50035,Iowa,41.70953058,-93.45714079,1761,90.21516393,3700,33002,20101,25998,39181,121982,30495.5,3.67E+07,18597.11522,0
50047,Iowa,41.48631802,-93.49073522,2110,92.50328803,6519,38972,24565,29176,42039,141271,35317.75,4.26E+07,21580.26393,0
50061,Iowa,41.48789728,-93.78119469,620,90.11627907,4724,19191,10084,10911,3630,48540,12135,1.47E+07,7463.655194,1
50073,Iowa,41.79027593,-93.5192964,107,67.29559748,678,2438,1209,1810,831,6966,1741.5,2077912.491,1052.851737,0
50105,Iowa,42.10519255,-93.64411973,309,75.55012225,362,4455,2710,3825,14694,26046,6511.5,7693059.832,3897.975222,0
50109,Iowa,41.76347533,-93.80701268,579,91.61392405,940,12528,7975,9761,1540,32744,8186,9672797.08,4901.082816,0
50111,Iowa,41.68789652,-93.78761507,4420,92.89617486,15204,98644,46114,73524,113145,346631,86657.75,1.04E+08,52866.56811,0
50131,Iowa,41.67740102,-93.72037243,6392,93.72434018,13390,156982,104802,127582,277455,680211,170052.75,2.04E+08,103385.9006,11
50134,Iowa,41.94719338,-93.66209371,57,46.34146341,8,532,382,671,348,1941,485.25,553538.7271,280.4710076,0
50156,Iowa,41.88389669,-93.81536061,53,68.83116883,90,910,513,707,105,2325,581.25,672573.7839,340.7845515,0
50201,Iowa,42.01115437,-93.4510841,5,83.33333333,0,87,14,37,174,312,78,89997.5391,45.60060433,0
50211,Iowa,41.47350633,-93.68104061,3140,86.54906284,5300,63245,42314,53377,43852,208088,52022,6.26E+07,31727.72023,1
50226,Iowa,41.77459527,-93.70833392,1637,81.76823177,2214,32323,20188,23091,14279,92095,23023.75,2.73E+07,13831.33561,0
50237,Iowa,41.54317983,-93.39375067,507,80.09478673,1330,9893,5528,6753,2473,25977,6494.25,7664582.41,3883.546076,1
50248,Iowa,42.18673674,-93.59349434,4,100,49,11,14,46,159,279,69.75,81178.59154,41.13215616,0
